company_name,ticker_symbol,company_esg_score,company_esg_score_group,industry
"Jacobs Engineering Group, Inc.",-,10.9,Low ESG Risk,Commercial Services
Johnson Service Group Plc,LON:JSG,16.7,Low ESG Risk,Commercial Services
Karnov Group AB,OME:KAR,18.2,Low ESG Risk,Commercial Services
"KEPCO Plant Service & Engineering Co., Ltd.",KRX:051600,16.2,Low ESG Risk,Commercial Services
Kin + Carta Plc,-,19.4,Low ESG Risk,Commercial Services
"KOSAIDO Holdings Co., Ltd.",TKS:7868,10.7,Low ESG Risk,Commercial Services
"Kyodo Printing Co., Ltd.",TKS:7914,10.1,Low ESG Risk,Commercial Services
Lammhults Design Group AB,OME:LAMM.B,10.1,Low ESG Risk,Commercial Services
Lassila & Tikanoja Oyj,HEL:LAT1V,11.9,Low ESG Risk,Commercial Services
"Link & Motivation, Inc.",TKS:2170,17.9,Low ESG Risk,Commercial Services
Loomis AB,OME:LOOMIS,18.2,Low ESG Risk,Commercial Services
Maharah Human Resources Co.,SAU:1831,13.6,Low ESG Risk,Commercial Services
Majorel Group Luxembourg SA,-,18.7,Low ESG Risk,Commercial Services
Marlowe Plc,LON:MRL,14.0,Low ESG Risk,Commercial Services
Matthews International Corp.,NAS:MATW,20.0,Low ESG Risk,Commercial Services
"MAXIMUS, Inc.",NYS:MMS,15.4,Low ESG Risk,Commercial Services
McMillan Shakespeare Ltd.,ASX:MMS,13.6,Low ESG Risk,Commercial Services
Mears Group Plc,LON:MER,16.2,Low ESG Risk,Commercial Services
"Medlive Technology Co., Ltd.",HKG:2192,18.5,Low ESG Risk,Commercial Services
"Mitsubishi Pencil Co., Ltd.",TKS:7976,11.3,Low ESG Risk,Commercial Services
"Montrose Environmental Group, Inc.",NYS:MEG,17.4,Low ESG Risk,Commercial Services
"MSA Safety, Inc.",NYS:MSA,18.5,Low ESG Risk,Commercial Services
NGS Group AB,OME:NGS,14.3,Low ESG Risk,Commercial Services
NISSO HOLDINGS Co. Ltd.,TKS:9332,14.6,Low ESG Risk,Commercial Services
"NL Industries, Inc.",NYS:NL,10.3,Low ESG Risk,Commercial Services
"Northwell Healthcare, Inc.",-,19.7,Low ESG Risk,Commercial Services
"Open Up Group, Inc.",TKS:2154,11.0,Low ESG Risk,Commercial Services
Arcadis NV,AMS:ARCAD,13.6,Low ESG Risk,Construction & Engineering
Fugro NV,AMS:FUR,16.5,Low ESG Risk,Construction & Engineering
Instalco AB,OME:INSTAL,16.2,Low ESG Risk,Construction & Engineering
Sacyr SA,MCE:SCYR,18.6,Low ESG Risk,Construction & Engineering
"Stantec, Inc.",TSE:STN,13.7,Low ESG Risk,Construction & Engineering
"WSP Global, Inc.",TSE:WSP,12.4,Low ESG Risk,Construction & Engineering
CRH Plc,NYS:CRH,18.6,Low ESG Risk,Construction Materials
JSW Cement Ltd.,-,17.6,Low ESG Risk,Construction Materials
Xella International GmbH,-,17.1,Low ESG Risk,Construction Materials
Bénéteau SA,PAR:BEN,9.7,Negligible ESG Risk,Consumer Durables
Fenix Outdoor International AG,OME:FOI.B,9.1,Negligible ESG Risk,Consumer Durables
Ferretti SpA,HKG:9638,7.5,Negligible ESG Risk,Consumer Durables
"Giant Manufacturing Co., Ltd.",TAI:9921,9.6,Negligible ESG Risk,Consumer Durables
"Hasbro, Inc.",NAS:HAS,7.3,Negligible ESG Risk,Consumer Durables
"KMC (Kuei Meng) International, Inc.",TAI:5306,9.5,Negligible ESG Risk,Consumer Durables
Nobia AB,OME:NOBI,9.9,Negligible ESG Risk,Consumer Durables
Sanlorenzo SpA,MIL:SL,8.8,Negligible ESG Risk,Consumer Durables
Spin Master Corp.,TSE:TOY,9.2,Negligible ESG Risk,Consumer Durables
Technogym SpA,MIL:TGYM,8.2,Negligible ESG Risk,Consumer Durables
Thule Group AB,OME:THULE,7.1,Negligible ESG Risk,Consumer Durables
Yamaha Corp.,TKS:7951,9.7,Negligible ESG Risk,Consumer Durables
"YETI Holdings, Inc.",NYS:YETI,8.6,Negligible ESG Risk,Consumer Durables
"Ability Enterprise Co., Ltd.",TAI:2374,16.1,Low ESG Risk,Consumer Durables
Acushnet Holdings Corp.,NYS:GOLF,10.7,Low ESG Risk,Consumer Durables
Advanced International Multitech Co. Ltd.,ROCO:8938,10.0,Low ESG Risk,Consumer Durables
"Alexander Marine Co., Ltd.",TAI:8478,13.7,Low ESG Risk,Consumer Durables
Alpha Group (China),SHE:002292,17.5,Low ESG Risk,Consumer Durables
Amer Sports Oy,-,10.3,Low ESG Risk,Consumer Durables
"AMMO, Inc.",NAS:POWW,16.0,Low ESG Risk,Consumer Durables
Arçelik AS,IST:ARCLK.E,12.0,Low ESG Risk,Consumer Durables
"Arhaus, Inc.",NAS:ARHS,17.2,Low ESG Risk,Consumer Durables
"Arlo Technologies, Inc.",NYS:ARLO,14.8,Low ESG Risk,Consumer Durables
"BRP, Inc.",TSE:DOO,13.0,Low ESG Risk,Consumer Durables
CI Games SA,WAR:CIG,15.7,Low ESG Risk,Consumer Durables
Clarus Corp.,NAS:CLAR,16.2,Low ESG Risk,Consumer Durables
Cleanup Corp.,TKS:7955,17.0,Low ESG Risk,Consumer Durables
"COWAY Co., Ltd.",KRX:021240,17.3,Low ESG Risk,Consumer Durables
Crompton Greaves Consumer Electricals Ltd.,BOM:539876,15.5,Low ESG Risk,Consumer Durables
"Daikoku Denki Co., Ltd.",TKS:6430,14.5,Low ESG Risk,Consumer Durables
De'Longhi SpA,MIL:DLG,14.4,Low ESG Risk,Consumer Durables
DFS Furniture Plc,LON:DFS,13.1,Low ESG Risk,Consumer Durables
Duni AB,OME:DUNI,13.4,Low ESG Risk,Consumer Durables
Dyaco International Inc.,TAI:1598,10.6,Low ESG Risk,Consumer Durables
"Energizer Holdings, Inc.",NYS:ENR,18.9,Low ESG Risk,Consumer Durables
"Escalade, Inc.",NAS:ESCA,12.6,Low ESG Risk,Consumer Durables
"Ethan Allen Interiors, Inc.",NYS:ETD,13.1,Low ESG Risk,Consumer Durables
Fiskars Oyj Abp,HEL:FSKRS,10.1,Low ESG Risk,Consumer Durables
Games Workshop Group Plc,LON:GAW,13.5,Low ESG Risk,Consumer Durables
"GLOBERIDE, Inc.",TKS:7990,15.0,Low ESG Risk,Consumer Durables
"GoPro, Inc.",NAS:GPRO,19.0,Low ESG Risk,Consumer Durables
"Hangzhou Great Star Industrial Co., Ltd.",SHE:002444,17.2,Low ESG Risk,Consumer Durables
"HANSSEM Co., Ltd.",KRX:009240,13.6,Low ESG Risk,Consumer Durables
"Hayward Holdings, Inc.",NYS:HAYW,13.7,Low ESG Risk,Consumer Durables
Helen of Troy Ltd.,NAS:HELE,14.4,Low ESG Risk,Consumer Durables
Hooker Furnishings Corp.,NAS:HOFT,13.7,Low ESG Risk,Consumer Durables
HPS Home Power Solutions AG,-,19.2,Low ESG Risk,Consumer Durables
Hunter Douglas NV,-,16.3,Low ESG Risk,Consumer Durables
"JAKKS Pacific, Inc.",NAS:JAKK,13.6,Low ESG Risk,Consumer Durables
"Jason Furniture (Hangzhou) Co., Ltd.",SHG:603816,18.2,Low ESG Risk,Consumer Durables
Johnson Health Tech Co. Ltd.,TAI:1736,14.4,Low ESG Risk,Consumer Durables
"Johnson Outdoors, Inc.",NAS:JOUT,11.3,Low ESG Risk,Consumer Durables
Kid ASA,OSL:KID,12.7,Low ESG Risk,Consumer Durables
"Kinpo Electronics, Inc.",TAI:2312,19.2,Low ESG Risk,Consumer Durables
La Opala RG Ltd.,BOM:526947,16.0,Low ESG Risk,Consumer Durables
"La-Z-Boy, Inc.",NYS:LZB,11.6,Low ESG Risk,Consumer Durables
"Leggett & Platt, Inc.",NYS:LEG,12.3,Low ESG Risk,Consumer Durables
Leon's Furniture Ltd.,TSE:LNF,18.5,Low ESG Risk,Consumer Durables
"Li Ning Co., Ltd.",HKG:2331,14.4,Low ESG Risk,Consumer Durables
"LiveWire Group, Inc.",NYS:LVWR,13.1,Low ESG Risk,Consumer Durables
Man Wah Holdings Ltd.,HKG:1999,16.5,Low ESG Risk,Consumer Durables
Marine Products Corp.,NYS:MPX,12.5,Low ESG Risk,Consumer Durables
"Mattel, Inc.",NAS:MAT,14.9,Low ESG Risk,Consumer Durables
Maytronics Ltd.,TAE:MTRN,11.7,Low ESG Risk,Consumer Durables
"Merida Industry Co., Ltd.",TAI:9914,12.8,Low ESG Risk,Consumer Durables
"Merry Electronics Co., Ltd.",TAI:2439,16.5,Low ESG Risk,Consumer Durables
Mips AB,OME:MIPS,10.8,Low ESG Risk,Consumer Durables
Mizuno Corp.,TKS:8022,12.0,Low ESG Risk,Consumer Durables
"Mohawk Industries, Inc.",NYS:MHK,14.0,Low ESG Risk,Consumer Durables
"Newell Brands, Inc.",NAS:NWL,12.8,Low ESG Risk,Consumer Durables
"Nien Made Enterprise Co., Ltd.",TAI:8464,14.0,Low ESG Risk,Consumer Durables
Nikon Corp.,TKS:7731,16.7,Low ESG Risk,Consumer Durables
"Oppein Home Group, Inc.",SHG:603833,16.5,Low ESG Risk,Consumer Durables
"Peloton Interactive, Inc.",NAS:PTON,16.9,Low ESG Risk,Consumer Durables
"Purple Innovation, Inc.",NAS:PRPL,18.5,Low ESG Risk,Consumer Durables
Regal Forest Holding Co. Ltd.,-,13.7,Low ESG Risk,Consumer Durables
Roland Corp.,TKS:7944,13.9,Low ESG Risk,Consumer Durables
Sangetsu Corp.,TKS:8130,14.5,Low ESG Risk,Consumer Durables
"Sankyo Co., Ltd.",TKS:6417,15.8,Low ESG Risk,Consumer Durables
SCG Ceramics Public Co. Ltd.,-,12.0,Low ESG Risk,Consumer Durables
"Sega Sammy Holdings, Inc.",TKS:6460,15.3,Low ESG Risk,Consumer Durables
"Shanghai Yaoji Technology Co., Ltd.",SHE:002605,12.8,Low ESG Risk,Consumer Durables
"Shimano, Inc.",TKS:7309,14.3,Low ESG Risk,Consumer Durables
Sleep Number Corp.,NAS:SNBR,10.2,Low ESG Risk,Consumer Durables
"Smith & Wesson Brands, Inc.",NAS:SWBI,10.5,Low ESG Risk,Consumer Durables
"Snow Peak, Inc. (Japan)",TKS:7816,13.9,Low ESG Risk,Consumer Durables
"Sonos, Inc.",NAS:SONO,15.6,Low ESG Risk,Consumer Durables
Sony Group Corp.,TKS:6758,15.6,Low ESG Risk,Consumer Durables
SUNCORP,TKS:6736,16.7,Low ESG Risk,Consumer Durables
"Suofeiya Home Collection Co., Ltd.",SHE:002572,17.8,Low ESG Risk,Consumer Durables
Symphony Ltd.,BOM:517385,19.8,Low ESG Risk,Consumer Durables
"Tamron Co., Ltd.",TKS:7740,17.8,Low ESG Risk,Consumer Durables
TCL Electronics Holdings Ltd.,HKG:1070,19.2,Low ESG Risk,Consumer Durables
"Tempur Sealy International, Inc.",NYS:TPX,12.7,Low ESG Risk,Consumer Durables
"The AZEK Co., Inc.",NYS:AZEK,11.1,Low ESG Risk,Consumer Durables
The Lovesac Co.,NAS:LOVE,14.1,Low ESG Risk,Consumer Durables
"Tomy Co., Ltd.",TKS:7867,13.2,Low ESG Risk,Consumer Durables
Topgolf Callaway Brands Corp.,NYS:MODG,12.5,Low ESG Risk,Consumer Durables
Topkey Corp.,TAI:4536,15.0,Low ESG Risk,Consumer Durables
"Tsuburaya Fields Holdings, Inc.",TKS:2767,17.1,Low ESG Risk,Consumer Durables
Turtle Beach Corp.,NAS:HEAR,16.4,Low ESG Risk,Consumer Durables
Ultimate Products PLC,LON:ULTP,18.9,Low ESG Risk,Consumer Durables
Universal Entertainment Corp.,TKS:6425,16.9,Low ESG Risk,Consumer Durables
V-ZUG Holding AG,SWX:VZUG,13.6,Low ESG Risk,Consumer Durables
Vestel Beyaz Esya Sanayi ve Ticaret AS,IST:VESBE.E,13.4,Low ESG Risk,Consumer Durables
Vestel Elektronik Sanayi ve Ticaret AS,IST:VESTL.E,17.5,Low ESG Risk,Consumer Durables
Videndum Plc,LON:VID,13.4,Low ESG Risk,Consumer Durables
"Vista Outdoor, Inc.",NYS:VSTO,15.7,Low ESG Risk,Consumer Durables
Voltas Ltd.,BOM:500575,17.2,Low ESG Risk,Consumer Durables
Whirlpool Corp.,NYS:WHR,18.2,Low ESG Risk,Consumer Durables
Whirlpool of India Ltd.,BOM:500238,19.0,Low ESG Risk,Consumer Durables
Wickes Group Plc,LON:WIX,11.3,Low ESG Risk,Consumer Durables
"Xiamen Comfort Science & Technology Group Co., Ltd.",SHE:002614,15.5,Low ESG Risk,Consumer Durables
"Chegg, Inc.",NYS:CHGG,7.4,Negligible ESG Risk,Consumer Services
Lottomatica SpA,-,9.5,Negligible ESG Risk,Consumer Services
Multiversity SpA,-,7.6,Negligible ESG Risk,Consumer Services
Verisure Holding AB,-,9.2,Negligible ESG Risk,Consumer Services
Verisure Midholding AB,-,7.0,Negligible ESG Risk,Consumer Services
888 Holdings Plc,LON:EVOK,18.2,Low ESG Risk,Consumer Services
AA Ltd.,-,11.7,Low ESG Risk,Consumer Services
AcadeMedia AB,OME:ACAD,16.0,Low ESG Risk,Consumer Services
Accor SA,PAR:AC,16.4,Low ESG Risk,Consumer Services
"Adtalem Global Education, Inc.",NYS:ATGE,10.9,Low ESG Risk,Consumer Services
ADvTECH Ltd.,JSE:ADH,17.2,Low ESG Risk,Consumer Services
American University,-,14.2,Low ESG Risk,Consumer Services
Anima Holding SA,BSP:ANIM3,19.1,Low ESG Risk,Consumer Services
Aristocrat Leisure Ltd.,ASX:ALL,17.2,Low ESG Risk,Consumer Services
Australian Catholic University,-,14.3,Low ESG Risk,Consumer Services
"Benesse Holdings, Inc.",OTC:BSEFY,13.7,Low ESG Risk,Consumer Services
"Bright Horizons Family Solutions, Inc.",NYS:BFAM,16.0,Low ESG Risk,Consumer Services
Brock University,-,14.4,Low ESG Risk,Consumer Services
Brown University,-,14.4,Low ESG Risk,Consumer Services
Cairo For Investment & Real Estate Developments CIRA Education,CAI:CIRA,18.5,Low ESG Risk,Consumer Services
California Institute of Technology,-,14.7,Low ESG Risk,Consumer Services
Carleton University,-,14.6,Low ESG Risk,Consumer Services
China East Education Holdings Ltd.,HKG:667,17.3,Low ESG Risk,Consumer Services
China Education Group Holdings Ltd.,HKG:839,17.0,Low ESG Risk,Consumer Services
China Kepei Education Group Ltd.,HKG:1890,15.8,Low ESG Risk,Consumer Services
China New Higher Education Group Ltd.,HKG:2001,17.6,Low ESG Risk,Consumer Services
China YuHua Education Corp. Ltd.,HKG:6169,16.1,Low ESG Risk,Consumer Services
Cirsa Enterprises SL,-,12.0,Low ESG Risk,Consumer Services
Cogna Educação SA,BSP:COGN3,10.7,Low ESG Risk,Consumer Services
Compass Group Plc,LON:CPG,18.5,Low ESG Risk,Consumer Services
Concordia University,-,14.2,Low ESG Risk,Consumer Services
Curro Holdings Ltd.,JSE:COH,13.7,Low ESG Risk,Consumer Services
Dadi Early-Childhood Education Group Ltd.,ROCO:8437,16.0,Low ESG Risk,Consumer Services
Dalata Hotel Group Plc,DUB:DHG,19.9,Low ESG Risk,Consumer Services
"Driven Brands Holdings, Inc.",NAS:DRVN,18.2,Low ESG Risk,Consumer Services
Duke University,-,13.8,Low ESG Risk,Consumer Services
East Buy Holding Ltd.,HKG:1797,16.5,Low ESG Risk,Consumer Services
Easy Trip Planners Ltd.,BOM:543272,18.9,Low ESG Risk,Consumer Services
EC Healthcare,HKG:2138,17.1,Low ESG Risk,Consumer Services
Entain Plc,LON:ENT,18.0,Low ESG Risk,Consumer Services
"European Wax Center, Inc.",NAS:EWCZ,17.2,Low ESG Risk,Consumer Services
Flutter Entertainment Plc,LON:FLTR,19.6,Low ESG Risk,Consumer Services
"Franchise Group, Inc.",-,14.0,Low ESG Risk,Consumer Services
"Frontdoor, Inc.",NAS:FTDR,13.1,Low ESG Risk,Consumer Services
Fu Shou Yuan International Group Ltd.,HKG:1448,16.3,Low ESG Risk,Consumer Services
G8 Education Ltd.,ASX:GEM,15.2,Low ESG Risk,Consumer Services
Genting Singapore Ltd.,SES:G13,16.9,Low ESG Risk,Consumer Services
Global Education Management Systems Ltd.,-,16.4,Low ESG Risk,Consumer Services
Graham Holdings Co.,NYS:GHC,15.9,Low ESG Risk,Consumer Services
"Grand Canyon Education, Inc.",NAS:LOPE,13.8,Low ESG Risk,Consumer Services
Greggs Plc,LON:GRG,19.7,Low ESG Risk,Consumer Services
"H&R Block, Inc.",NYS:HRB,14.9,Low ESG Risk,Consumer Services
"Hilton Worldwide Holdings, Inc.",NYS:HLT,16.2,Low ESG Risk,Consumer Services
Home Group Ltd.,-,11.5,Low ESG Risk,Consumer Services
Human Soft Holding Co. KSCC,KUW:HUMANSOFT,19.3,Low ESG Risk,Consumer Services
IDP Education Ltd.,ASX:IEL,14.6,Low ESG Risk,Consumer Services
Indian Railway Catering & Tourism Corp. Ltd.,BOM:542830,16.9,Low ESG Risk,Consumer Services
InterContinental Hotels Group Plc,LON:IHG,16.7,Low ESG Risk,Consumer Services
International Game Technology PLC,NYS:IGT,12.6,Low ESG Risk,Consumer Services
"Japan Best Rescue System Co., Ltd.",-,18.5,Low ESG Risk,Consumer Services
La Française des Jeux SA,PAR:FDJ,14.8,Low ESG Risk,Consumer Services
"Laureate Education, Inc.",NAS:LAUR,18.9,Low ESG Risk,Consumer Services
Leejam Sports Co. JSC,SAU:1830,19.3,Low ESG Risk,Consumer Services
Lernen Midco 2 Ltd.,-,15.1,Low ESG Risk,Consumer Services
Lincoln Educational Services Corp.,NAS:LINC,17.6,Low ESG Risk,Consumer Services
Lottomatica Group SpA,MIL:LTMC,17.0,Low ESG Risk,Consumer Services
Lungyen Life Service Corp.,ROCO:5530,16.3,Low ESG Risk,Consumer Services
Macquarie University,-,14.8,Low ESG Risk,Consumer Services
Massachusetts Institute of Technology,-,13.2,Low ESG Risk,Consumer Services
McGill University,-,15.0,Low ESG Risk,Consumer Services
McMaster University,-,14.8,Low ESG Risk,Consumer Services
ME Group International Plc,LON:MEGP,16.7,Low ESG Risk,Consumer Services
"MegaStudyEdu Co., Ltd.",KRX:215200,19.2,Low ESG Risk,Consumer Services
"Mister Car Wash, Inc.",NYS:MCW,16.4,Low ESG Risk,Consumer Services
"New Oriental Education & Technology Group, Inc.",HKG:9901,17.5,Low ESG Risk,Consumer Services
